1900-01-16 08:19:00,Sales,Product Sale,100701,59,200701,P019,Microsoft Surface Pro 7,3,1007.01,3021.03,4908.81,C010,Laos,,0,False,1,1,8,1900,TUE,JAN,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0.8660254037844387,-0.4999999999999998
1900-01-16 17:15:00,Sales,Product Sale,100701,59,200701,P012,Iced Tea,1,2.75,2.75,4908.81,C010,Laos,,0,False,1,1,17,1900,TUE,JAN,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.9659258262890684,-0.2588190451025206
1900-01-16 20:44:00,Sales,Product Sale,100702,64,200702,P019,Microsoft Surface Pro 7,3,987.14,2961.41,2961.41,C009,Cambodia,,0,False,1,1,20,1900,TUE,JAN,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.8660254037844386,0.5000000000000001
1900-01-16 11:01:00,Sales,Product Sale,100703,52,200703,P005,Xiaomi Mi 11,2,748.44,1496.88,6587.74,C004,Thailand,,0,False,1,1,11,1900,TUE,JAN,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0.258819045102521,-0.9659258262890682
1900-01-16 13:54:00,Sales,Product Sale,100703,52,200703,P015,HP Spectre x360,1,1800.86,1800.86,6587.74,C004,Thailand,,0,False,1,1,13,1900,TUE,JAN,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.2588190451025208,-0.9659258262890684
1900-01-16 08:58:00,Sales,Product Sale,100703,52,200703,P014,Dell XPS 13,2,1645.0,3289.99,6587.74,C004,Thailand,,0,False,1,1,8,1900,TUE,JAN,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0.8660254037844387,-0.4999999999999998
1900-01-16 18:17:00,Sales,Product Sale,100704,60,200704,P007,Oppo Find X3,2,1083.4,2166.8,4995.25,C003,Indonesia,,0,False,1,1,18,1900,TUE,JAN,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16
1900-01-16 09:00:00,Sales,Product Sale,100704,60,200704,P004,OnePlus 9,1,688.91,688.91,4995.25,C003,Indonesia,,0,False,1,1,9,1900,TUE,JAN,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0.7071067811865476,-0.7071067811865475
1900-01-16 11:17:00,Sales,Product Sale,100704,60,200704,P001,iPhone 13,2,1064.88,2129.77,4995.25,C003,Indonesia,,0,False,1,1,11,1900,TUE,JAN,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0.258819045102521,-0.9659258262890682
1900-01-16 08:32:00,Sales,Product Sale,100704,60,200704,P012,Iced Tea,3,3.26,9.77,4995.25,C003,Indonesia,,0,False,1,1,8,1900,TUE,JAN,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0.8660254037844387,-0.4999999999999998
1900-01-16 13:56:00,Sales,Product Sale,100705,41,200705,P002,Samsung Galaxy S21,1,986.35,986.35,986.35,C003,Indonesia,,0,False,1,1,13,1900,TUE,JAN,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.2588190451025208,-0.9659258262890684
1900-01-16 12:54:00,Sales,Product Sale,100706,39,200706,P020,Amazon Kindle,3,96.27,288.81,3489.61,C008,Myanmar,,0,False,1,1,12,1900,TUE,JAN,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0
1900-01-16 18:33:00,Sales,Product Sale,100706,39,200706,P019,Microsoft Surface Pro 7,3,1066.93,3200.8,3489.61,C008,Myanmar,,0,False,1,1,18,1900,TUE,JAN,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16
1900-01-16 09:53:00,Sales,Product Sale,100707,77,200707,P020,Amazon Kindle,1,80.69,80.69,80.69,C012,Myanmar,,0,False,1,1,9,1900,TUE,JAN,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0.7071067811865476,-0.7071067811865475
1900-01-16 08:08:00,Sales,Product Sale,100708,56,200708,P008,Nokia 8.3,3,666.88,2000.64,5271.46,C005,Vietnam,,0,False,1,1,8,1900,TUE,JAN,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0.8660254037844387,-0.4999999999999998
1900-01-16 12:56:00,Sales,Product Sale,100708,56,200708,P015,HP Spectre x360,2,1635.41,3270.82,5271.46,C005,Vietnam,,0,False,1,1,12,1900,TUE,JAN,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0
1900-01-16 21:04:00,Sales,Product Sale,100709,33,200709,P010,Water,2,1.86,3.71,2826.12,C003,Indonesia,,0,False,1,1,21,1900,TUE,JAN,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.7071067811865477,0.7071067811865474
1900-01-16 10:46:00,Sales,Product Sale,100709,33,200709,P020,Amazon Kindle,2,81.38,162.76,2826.12,C003,Indonesia,,0,False,1,1,10,1900,TUE,JAN,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0.4999999999999999,-0.8660254037844387
1900-01-16 18:22:00,Sales,Product Sale,100709,33,200709,P002,Samsung Galaxy S21,3,886.55,2659.65,2826.12,C003,Indonesia,,0,False,1,1,18,1900,TUE,JAN,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16
1900-01-16 13:32:00,Sales,Product Sale,100710,50,200710,P005,Xiaomi Mi 11,2,797.15,1594.29,2355.89,C005,Vietnam,,0,False,1,1,13,1900,TUE,JAN,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.2588190451025208,-0.9659258262890684
1900-01-16 20:46:00,Sales,Product Sale,100710,50,200710,P008,Nokia 8.3,1,761.59,761.59,2355.89,C005,Vietnam,,0,False,1,1,20,1900,TUE,JAN,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.8660254037844386,0.5000000000000001
1900-01-16 21:18:00,Sales,Product Sale,100711,31,200711,P012,Iced Tea,1,2.92,2.92,8927.47,C007,Brunei,,0,False,1,1,21,1900,TUE,JAN,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.7071067811865477,0.7071067811865474
1900-01-16 20:22:00,Sales,Product Sale,100711,31,200711,P013,MacBook Pro,3,2271.05,6813.14,8927.47,C007,Brunei,,0,False,1,1,20,1900,TUE,JAN,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.8660254037844386,0.5000000000000001
1900-01-16 11:20:00,Sales,Product Sale,100711,31,200711,P019,Microsoft Surface Pro 7,2,959.31,1918.62,8927.47,C007,Brunei,,0,False,1,1,11,1900,TUE,JAN,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0.258819045102521,-0.9659258262890682
1900-01-16 15:14:00,Sales,Product Sale,100711,31,200711,P020,Amazon Kindle,2,96.39,192.79,8927.47,C007,Brunei,,0,False,1,1,15,1900,TUE,JAN,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.7071067811865471,-0.7071067811865479
1900-01-16 17:36:00,Sales,Product Sale,100712,53,200712,P004,OnePlus 9,1,750.74,750.74,1362.53,C011,Brunei,,0,False,1,1,17,1900,TUE,JAN,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.9659258262890684,-0.2588190451025206
1900-01-16 20:43:00,Sales,Product Sale,100712,53,200712,P003,Google Pixel 6,1,611.79,611.79,1362.53,C011,Brunei,,0,False,1,1,20,1900,TUE,JAN,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.8660254037844386,0.5000000000000001
1900-01-16 06:04:00,Sales,Product Sale,100713,59,200713,P006,Sony Xperia 5,2,823.13,1646.25,1646.25,C013,Thailand,,0,False,1,1,6,1900,TUE,JAN,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,1.0,6.123233995736766e-17
1900-01-16 20:04:00,Sales,Product Sale,100714,38,200714,P013,MacBook Pro,1,2392.72,2392.72,2401.83,C002,Malaysia,,0,False,1,1,20,1900,TUE,JAN,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.8660254037844386,0.5000000000000001
1900-01-16 18:44:00,Sales,Product Sale,100714,38,200714,P012,Iced Tea,3,3.04,9.12,2401.83,C002,Malaysia,,0,False,1,1,18,1900,TUE,JAN,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16
1900-01-16 15:43:00,Sales,Product Sale,100715,70,200715,P001,iPhone 13,3,922.47,2767.41,2767.41,C006,Philippines,,0,False,1,1,15,1900,TUE,JAN,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.7071067811865471,-0.7071067811865479
1900-01-17 15:52:00,Sales,Product Sale,100716,61,200716,P011,Sparkling Water,3,2.67,8.01,8.01,C006,Philippines,,0,False,2,1,15,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.7071067811865471,-0.7071067811865479
1900-01-17 19:56:00,Sales,Product Sale,100717,42,200717,P020,Amazon Kindle,2,88.44,176.88,9673.97,C010,Laos,,0,False,2,1,19,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.9659258262890684,0.2588190451025203
1900-01-17 15:01:00,Sales,Product Sale,100717,42,200717,P006,Sony Xperia 5,3,881.16,2643.48,9673.97,C010,Laos,,0,False,2,1,15,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.7071067811865471,-0.7071067811865479
1900-01-17 18:34:00,Sales,Product Sale,100717,42,200717,P013,MacBook Pro,3,2284.53,6853.6,9673.97,C010,Laos,,0,False,2,1,18,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16
1900-01-17 14:27:00,Sales,Product Sale,100718,27,200718,P017,iPad Pro,1,1176.64,1176.64,3744.59,C003,Indonesia,,0,False,2,1,14,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.4999999999999998,-0.8660254037844388
1900-01-17 08:15:00,Sales,Product Sale,100718,27,200718,P004,OnePlus 9,1,786.35,786.35,3744.59,C003,Indonesia,,0,False,2,1,8,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.8660254037844387,-0.4999999999999998
1900-01-17 06:28:00,Sales,Product Sale,100718,27,200718,P009,Realme GT,3,593.87,1781.6,3744.59,C003,Indonesia,,0,False,2,1,6,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,1.0,6.123233995736766e-17
1900-01-17 20:00:00,Refund,Product Refund,100719,57,200719,P019,Microsoft Surface Pro 7,2,935.02,1870.05,3125.11,C004,Thailand,,0,False,2,1,20,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.8660254037844386,0.5000000000000001
1900-01-17 13:22:00,Refund,Product Refund,100719,57,200719,P009,Realme GT,2,627.53,1255.06,3125.11,C004,Thailand,,0,False,2,1,13,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.2588190451025208,-0.9659258262890684
1900-01-17 14:30:00,Sales,Product Sale,100720,48,200720,P001,iPhone 13,3,1017.88,3053.65,3053.65,C002,Malaysia,,0,False,2,1,14,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.4999999999999998,-0.8660254037844388
1900-01-17 11:49:00,Sales,Product Sale,100721,25,200721,P011,Sparkling Water,2,2.69,5.38,2749.09,C003,Indonesia,,0,False,2,1,11,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.258819045102521,-0.9659258262890682
1900-01-17 13:22:00,Sales,Product Sale,100721,25,200721,P018,Samsung Galaxy Tab S7,3,914.57,2743.71,2749.09,C003,Indonesia,,0,False,2,1,13,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.2588190451025208,-0.9659258262890684
1900-01-17 10:32:00,Sales,Product Sale,100722,72,200722,P011,Sparkling Water,2,2.37,4.74,4.74,C012,Myanmar,,0,False,2,1,10,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.4999999999999999,-0.8660254037844387
1900-01-17 17:30:00,Sales,Product Sale,100723,47,200723,P016,Lenovo ThinkPad X1,1,1733.19,1733.19,1733.19,C006,Philippines,,0,False,2,1,17,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.9659258262890684,-0.2588190451025206
1900-01-17 07:24:00,Sales,Product Sale,100724,34,200724,P006,Sony Xperia 5,2,923.78,1847.56,1847.56,C006,Philippines,,0,False,2,1,7,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.9659258262890684,-0.2588190451025206
1900-01-17 10:52:00,Sales,Product Sale,100725,39,200725,P018,Samsung Galaxy Tab S7,2,845.16,1690.32,1690.32,C009,Cambodia,,0,False,2,1,10,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.4999999999999999,-0.8660254037844387
1900-01-17 12:07:00,Refund,Product Refund,100726,46,200726,P016,Lenovo ThinkPad X1,2,1948.27,3896.54,11510.57,C010,Laos,,0,False,2,1,12,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0
1900-01-17 16:11:00,Refund,Product Refund,100726,46,200726,P013,MacBook Pro,3,2476.73,7430.18,11510.57,C010,Laos,,0,False,2,1,16,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.8660254037844384,-0.5000000000000004
1900-01-17 09:35:00,Refund,Product Refund,100726,46,200726,P020,Amazon Kindle,2,91.93,183.85,11510.57,C010,Laos,,0,False,2,1,9,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.7071067811865476,-0.7071067811865475
1900-01-17 11:00:00,Sales,Product Sale,100727,25,200727,P002,Samsung Galaxy S21,1,913.87,913.87,5800.78,C003,Indonesia,,0,False,2,1,11,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.258819045102521,-0.9659258262890682
1900-01-17 08:20:00,Sales,Product Sale,100727,25,200727,P005,Xiaomi Mi 11,3,691.44,2074.33,5800.78,C003,Indonesia,,0,False,2,1,8,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.8660254037844387,-0.4999999999999998
1900-01-17 10:15:00,Sales,Product Sale,100727,25,200727,P006,Sony Xperia 5,3,937.53,2812.58,5800.78,C003,Indonesia,,0,False,2,1,10,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.4999999999999999,-0.8660254037844387
1900-01-17 07:44:00,Sales,Product Sale,100728,28,200728,P015,HP Spectre x360,2,1594.36,3188.72,3188.72,C005,Vietnam,,0,False,2,1,7,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.9659258262890684,-0.2588190451025206
1900-01-17 13:09:00,Sales,Product Sale,100729,40,200729,P007,Oppo Find X3,1,1065.85,1065.85,5334.44,C009,Cambodia,,0,False,2,1,13,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.2588190451025208,-0.9659258262890684
1900-01-17 20:19:00,Sales,Product Sale,100729,40,200729,P018,Samsung Galaxy Tab S7,1,807.99,807.99,5334.44,C009,Cambodia,,0,False,2,1,20,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.8660254037844386,0.5000000000000001
1900-01-17 19:31:00,Sales,Product Sale,100729,40,200729,P016,Lenovo ThinkPad X1,2,1725.6,3451.19,5334.44,C009,Cambodia,,0,False,2,1,19,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.9659258262890684,0.2588190451025203
1900-01-17 09:34:00,Sales,Product Sale,100729,40,200729,P012,Iced Tea,3,3.14,9.41,5334.44,C009,Cambodia,,0,False,2,1,9,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.7071067811865476,-0.7071067811865475
1900-01-17 19:11:00,Sales,Product Sale,100730,68,200730,P017,iPad Pro,3,1198.74,3596.22,3596.22,C013,Thailand,,0,False,2,1,19,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.9659258262890684,0.2588190451025203
1900-01-17 13:18:00,Sales,Product Sale,100731,48,200731,P010,Water,1,2.0,2.0,2.0,C002,Malaysia,,0,False,2,1,13,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.2588190451025208,-0.9659258262890684
1900-01-17 06:36:00,Refund,Product Refund,100732,61,200732,P013,MacBook Pro,2,2573.72,5147.45,8213.9,C009,Cambodia,,0,False,2,1,6,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,1.0,6.123233995736766e-17
1900-01-17 13:47:00,Refund,Product Refund,100732,61,200732,P019,Microsoft Surface Pro 7,3,1022.15,3066.45,8213.9,C009,Cambodia,,0,False,2,1,13,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.2588190451025208,-0.9659258262890684
1900-01-17 19:24:00,Sales,Product Sale,100733,71,200733,P009,Realme GT,1,544.53,544.53,793.83,C001,Singapore,,0,False,2,1,19,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.9659258262890684,0.2588190451025203
1900-01-17 10:26:00,Sales,Product Sale,100733,71,200733,P020,Amazon Kindle,3,83.1,249.3,793.83,C001,Singapore,,0,False,2,1,10,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.4999999999999999,-0.8660254037844387
1900-01-17 10:58:00,Sales,Product Sale,100734,22,200734,P006,Sony Xperia 5,3,927.94,2783.83,2783.83,C013,Thailand,,0,False,2,1,10,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.4999999999999999,-0.8660254037844387
1900-01-17 20:51:00,Exchange,Product Exchange,100735,49,200735,P020,Amazon Kindle,3,89.0,266.99,4519.34,C006,Philippines,,0,False,2,1,20,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.8660254037844386,0.5000000000000001
1900-01-17 09:54:00,Exchange,Product Exchange,100735,49,200735,P009,Realme GT,1,632.31,632.31,4519.34,C006,Philippines,,0,False,2,1,9,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.7071067811865476,-0.7071067811865475
1900-01-17 13:24:00,Exchange,Product Exchange,100735,49,200735,P005,Xiaomi Mi 11,2,822.52,1645.04,4519.34,C006,Philippines,,0,False,2,1,13,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.2588190451025208,-0.9659258262890684
1900-01-17 17:22:00,Exchange,Product Exchange,100735,49,200735,P016,Lenovo ThinkPad X1,1,1975.0,1975.0,4519.34,C006,Philippines,,0,False,2,1,17,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.9659258262890684,-0.2588190451025206
1900-01-17 09:29:00,Sales,Product Sale,100736,59,200736,P019,Microsoft Surface Pro 7,3,1058.92,3176.76,3176.76,C008,Myanmar,,0,False,2,1,9,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.7071067811865476,-0.7071067811865475
1900-01-17 21:41:00,Sales,Product Sale,100737,49,200737,P015,HP Spectre x360,3,1784.58,5353.75,5353.75,C005,Vietnam,,0,False,2,1,21,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.7071067811865477,0.7071067811865474
1900-01-17 07:34:00,Sales,Product Sale,100738,40,200738,P012,Iced Tea,2,3.15,6.29,6.29,C012,Myanmar,,0,False,2,1,7,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.9659258262890684,-0.2588190451025206
1900-01-17 18:32:00,Sales,Product Sale,100739,76,200739,P009,Realme GT,1,657.93,657.93,657.93,C001,Singapore,,0,False,2,1,18,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16
1900-01-17 09:01:00,Sales,Product Sale,100740,41,200740,P005,Xiaomi Mi 11,3,751.69,2255.07,4071.01,C011,Brunei,,0,False,2,1,9,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.7071067811865476,-0.7071067811865475
1900-01-17 08:50:00,Sales,Product Sale,100740,41,200740,P009,Realme GT,3,605.32,1815.95,4071.01,C011,Brunei,,0,False,2,1,8,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.8660254037844387,-0.4999999999999998
1900-01-17 11:56:00,Sales,Product Sale,100741,50,200741,P010,Water,1,1.98,1.98,3961.29,C008,Myanmar,,0,False,2,1,11,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.258819045102521,-0.9659258262890682
1900-01-17 20:17:00,Sales,Product Sale,100741,50,200741,P014,Dell XPS 13,2,1445.1,2890.21,3961.29,C008,Myanmar,,0,False,2,1,20,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.8660254037844386,0.5000000000000001
1900-01-17 18:37:00,Sales,Product Sale,100741,50,200741,P007,Oppo Find X3,1,1069.1,1069.1,3961.29,C008,Myanmar,,0,False,2,1,18,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16
1900-01-17 13:27:00,Sales,Product Sale,100742,37,200742,P017,iPad Pro,2,1012.77,2025.54,4218.63,C003,Indonesia,,0,False,2,1,13,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.2588190451025208,-0.9659258262890684
1900-01-17 19:04:00,Sales,Product Sale,100742,37,200742,P005,Xiaomi Mi 11,3,731.03,2193.09,4218.63,C003,Indonesia,,0,False,2,1,19,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.9659258262890684,0.2588190451025203
1900-01-17 06:27:00,Sales,Product Sale,100743,75,200743,P005,Xiaomi Mi 11,2,788.11,1576.22,6493.43,C009,Cambodia,,0,False,2,1,6,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,1.0,6.123233995736766e-17
1900-01-17 13:50:00,Sales,Product Sale,100743,75,200743,P013,MacBook Pro,1,2232.61,2232.61,6493.43,C009,Cambodia,,0,False,2,1,13,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.2588190451025208,-0.9659258262890684
1900-01-17 17:07:00,Sales,Product Sale,100743,75,200743,P002,Samsung Galaxy S21,3,894.86,2684.59,6493.43,C009,Cambodia,,0,False,2,1,17,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.9659258262890684,-0.2588190451025206
1900-01-17 12:59:00,Sales,Product Sale,100744,22,200744,P010,Water,2,2.12,4.24,4.24,C004,Thailand,,0,False,2,1,12,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0
1900-01-17 18:37:00,Sales,Product Sale,100745,64,200745,P013,MacBook Pro,2,2513.72,5027.44,5027.44,C010,Laos,,0,False,2,1,18,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16
1900-01-17 11:35:00,Exchange,Product Exchange,100746,62,200746,P014,Dell XPS 13,3,1632.71,4898.14,7269.12,C009,Cambodia,,0,False,2,1,11,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.258819045102521,-0.9659258262890682
1900-01-17 11:20:00,Exchange,Product Exchange,100746,62,200746,P001,iPhone 13,1,931.51,931.51,7269.12,C009,Cambodia,,0,False,2,1,11,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.258819045102521,-0.9659258262890682
1900-01-17 20:20:00,Exchange,Product Exchange,100746,62,200746,P009,Realme GT,1,629.95,629.95,7269.12,C009,Cambodia,,0,False,2,1,20,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.8660254037844386,0.5000000000000001
1900-01-17 06:25:00,Exchange,Product Exchange,100746,62,200746,P006,Sony Xperia 5,1,809.52,809.52,7269.12,C009,Cambodia,,0,False,2,1,6,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,1.0,6.123233995736766e-17
1900-01-17 15:15:00,Sales,Product Sale,100747,29,200747,P009,Realme GT,2,615.88,1231.76,9548.57,C009,Cambodia,,0,False,2,1,15,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.7071067811865471,-0.7071067811865479
1900-01-17 09:15:00,Sales,Product Sale,100747,29,200747,P014,Dell XPS 13,3,1595.93,4787.78,9548.57,C009,Cambodia,,0,False,2,1,9,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.7071067811865476,-0.7071067811865475
1900-01-17 10:35:00,Sales,Product Sale,100747,29,200747,P007,Oppo Find X3,3,1176.34,3529.03,9548.57,C009,Cambodia,,0,False,2,1,10,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.4999999999999999,-0.8660254037844387
1900-01-17 16:02:00,Sales,Product Sale,100748,62,200748,P008,Nokia 8.3,2,689.68,1379.35,4169.6,C001,Singapore,,0,False,2,1,16,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.8660254037844384,-0.5000000000000004
1900-01-17 17:58:00,Sales,Product Sale,100748,62,200748,P009,Realme GT,3,568.37,1705.12,4169.6,C001,Singapore,,0,False,2,1,17,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.9659258262890684,-0.2588190451025206
1900-01-17 16:27:00,Sales,Product Sale,100748,62,200748,P019,Microsoft Surface Pro 7,1,1085.13,1085.13,4169.6,C001,Singapore,,0,False,2,1,16,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.8660254037844384,-0.5000000000000004
1900-01-17 06:02:00,Sales,Product Sale,100749,37,200749,P005,Xiaomi Mi 11,2,792.59,1585.18,1585.18,C002,Malaysia,,0,False,2,1,6,1900,WED,JAN,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,1.0,6.123233995736766e-17
